有空	62	-12.1577939626
摩托罗拉	62	-12.1577939626
起火	62	-12.1577939626
长龙	62	-12.1577939626
厌	62	-12.1577939626
精度	62	-12.1577939626
别说	62	-12.1577939626
花篮	62	-12.1577939626
挥手	62	-12.1577939626
山口	62	-12.1577939626
疗法	62	-12.1577939626
报表	62	-12.1577939626
匡迪	62	-12.1577939626
开幕词	62	-12.1577939626
驰名	62	-12.1577939626
索非亚	62	-12.1577939626
渊源	62	-12.1577939626
宽裕	62	-12.1577939626
航空母舰	62	-12.1577939626
隐藏	62	-12.1577939626
莲香	62	-12.1577939626
苦涩	62	-12.1577939626
记忆犹新	62	-12.1577939626
胡安	62	-12.1577939626
苦恼	62	-12.1577939626
雏	62	-12.1577939626
榕	62	-12.1577939626
挫伤	62	-12.1577939626
酒家	62	-12.1577939626
正反	62	-12.1577939626
一点一滴	62	-12.1577939626
政治体制	62	-12.1577939626
桑塔纳	62	-12.1577939626
后来居上	62	-12.1577939626
哨所	62	-12.1577939626
寸土	62	-12.1577939626
水田	62	-12.1577939626
农贸市场	62	-12.1577939626
乡人	62	-12.1577939626
罗伯特	62	-12.1577939626
过期	62	-12.1577939626
要害	62	-12.1577939626
低劣	62	-12.1577939626
惊心动魄	62	-12.1577939626
多姿多彩	62	-12.1577939626
西德	62	-12.1577939626
洗礼	62	-12.1577939626
屏障	62	-12.1577939626
报到	62	-12.1577939626
谢意	62	-12.1577939626
头部	62	-12.1577939626
购物中心	62	-12.1577939626
真实性	62	-12.1577939626
颤	62	-12.1577939626
千金	62	-12.1577939626
深长	62	-12.1577939626
计委	61	-12.4968355429
贺卡	61	-12.4968355429
路基	61	-12.4968355429
身旁	61	-12.4968355429
思绪	61	-12.4968355429
升降	61	-12.4968355429
农艺师	61	-12.4968355429
采油	61	-12.4968355429
强者	61	-12.4968355429
身价	61	-12.4968355429
施政	61	-12.4968355429
吃力	61	-12.4968355429
帕尔	61	-12.4968355429
大动脉	61	-12.4968355429
狂风	61	-12.4968355429
民族主义	61	-12.4968355429
新闻记者	61	-12.4968355429
淌	61	-12.4968355429
斧	61	-12.4968355429
候审	61	-12.4968355429
骨折	61	-12.4968355429
五十五	61	-12.4968355429
首领	61	-12.4968355429
沙洲	61	-12.4968355429
白内障	61	-12.4968355429
酶	61	-12.4968355429
弟子	61	-12.4968355429
焕发出	61	-12.4968355429
过日子	61	-12.4968355429
万岁	61	-12.4968355429
腹泻	61	-12.4968355429
卡特	61	-12.4968355429
狠狠	61	-12.4968355429
红花	61	-12.4968355429
马吉德	61	-12.4968355429
中途	61	-12.4968355429
单列市	61	-12.4968355429
绵绵	61	-12.4968355429
南开	61	-12.4968355429
百花齐放	61	-12.4968355429
维系	61	-12.4968355429
着眼点	61	-12.4968355429
失修	61	-12.4968355429
真心实意	61	-12.4968355429
激活	61	-12.4968355429
银根	61	-12.4968355429
高瞻远瞩	61	-12.4968355429
海防	61	-12.4968355429
追加	61	-12.4968355429
团体赛	61	-12.4968355429
屠	61	-12.4968355429
踢球	61	-12.4968355429
灭绝	61	-12.4968355429
固体	61	-12.4968355429
建筑材料	61	-12.4968355429
粗犷	61	-12.4968355429
救活	61	-12.4968355429
伴奏	61	-12.4968355429
缘故	61	-12.4968355429
对开	61	-12.4968355429
盛事	61	-12.4968355429
好比	61	-12.4968355429
华裔	61	-12.4968355429
原煤	61	-12.4968355429
总工程师	61	-12.4968355429
气焰	61	-12.4968355429
夺魁	61	-12.4968355429
好生	61	-12.4968355429
载入	61	-12.4968355429
威海	61	-12.4968355429
爆竹	61	-12.4968355429
稳健	61	-12.4968355429
自然村	61	-12.4968355429
和睦相处	61	-12.4968355429
超级大国	61	-12.4968355429
感人事迹	61	-12.4968355429
腐化	61	-12.4968355429
三号	61	-12.4968355429
硕士学位	61	-12.4968355429
见识	61	-12.4968355429
筋	61	-12.4968355429
烽火	61	-12.4968355429
韧	61	-12.4968355429
宝座	61	-12.4968355429
喘	61	-12.4968355429
生产率	61	-12.4968355429
山峰	61	-12.4968355429
监禁	61	-12.4968355429
相见	61	-12.4968355429
励精图治	61	-12.4968355429
浮动	61	-12.4968355429
转身	61	-12.4968355429
蝴蝶	61	-12.4968355429
逃跑	61	-12.4968355429
桥牌	61	-12.4968355429
收容	61	-12.4968355429
欣欣向荣	61	-12.4968355429
穆萨	61	-12.4968355429
影碟	61	-12.4968355429
艰难险阻	61	-12.4968355429
首饰	61	-12.4968355429
体魄	61	-12.4968355429
钻机	61	-12.4968355429
病菌	61	-12.4968355429
座无虚席	61	-12.4968355429
影子	61	-12.4968355429
言语	61	-12.4968355429
陕甘宁边区	61	-12.4968355429
日内	61	-12.4968355429
水乡	61	-12.4968355429
总目	61	-12.4968355429
伤心	61	-12.4968355429
化成	61	-12.4968355429
六十五	61	-12.4968355429
功效	61	-12.4968355429
活性	61	-12.4968355429
面条	61	-12.4968355429
统统	61	-12.4968355429
龙门	61	-12.4968355429
假药	61	-12.4968355429
经纪	61	-12.4968355429
乙级	61	-12.4968355429
踏踏实实	61	-12.4968355429
装卸	61	-12.4968355429
例会	61	-12.4968355429
专门机构	61	-12.4968355429
民族问题	61	-12.4968355429
融化	61	-12.4968355429
花草	61	-12.4968355429
新星	61	-12.4968355429
活儿	61	-12.4968355429
晚饭	61	-12.4968355429
阿拉伯人	61	-12.4968355429
晚间	61	-12.4968355429
税金	61	-12.4968355429
母校	61	-12.4968355429
况且	61	-12.4968355429
日照	60	-12.0649624601
麻痹	60	-12.0649624601
斡旋	60	-12.0649624601
横幅	60	-12.0649624601
格陵兰	60	-12.0649624601
拙	60	-12.0649624601
堂堂	60	-12.0649624601
天堂	60	-12.0649624601
大写	60	-12.0649624601
大块	60	-12.0649624601
招展	60	-12.0649624601
多哥	60	-12.0649624601
根底	60	-12.0649624601
世上	60	-12.0649624601
纵容	60	-12.0649624601
台长	60	-12.0649624601
冒险	60	-12.0649624601
疙瘩	60	-12.0649624601
党外人士	60	-12.0649624601
免除	60	-12.0649624601
戴高乐	60	-12.0649624601
竭尽全力	60	-12.0649624601
五十三	60	-12.0649624601
火烧	60	-12.0649624601
棘手	60	-12.0649624601
列岛	60	-12.0649624601
团圆	60	-12.0649624601
表现形式	60	-12.0649624601
大酒店	60	-12.0649624601
失落	60	-12.0649624601
划清	60	-12.0649624601
河山	60	-12.0649624601
局限于	60	-12.0649624601
轻视	60	-12.0649624601
地质学	60	-12.0649624601
点点	60	-12.0649624601
楷	60	-12.0649624601
甘愿	60	-12.0649624601
极度	60	-12.0649624601
谐	60	-12.0649624601
村落	60	-12.0649624601
域外	60	-12.0649624601
事事	60	-12.0649624601
巨款	60	-12.0649624601
钓	60	-12.0649624601
煦	60	-12.0649624601
上相	60	-12.0649624601
免税	60	-12.0649624601
知青	60	-12.0649624601
课外	60	-12.0649624601
愉悦	60	-12.0649624601
月刊	60	-12.0649624601
板栗	60	-12.0649624601
废料	60	-12.0649624601
志气	60	-12.0649624601
夫妻俩	60	-12.0649624601
法律上	60	-12.0649624601
温泉	60	-12.0649624601
空难	60	-12.0649624601
冷门	60	-12.0649624601
关东	60	-12.0649624601
亲眼看到	60	-12.0649624601
孔雀	60	-12.0649624601
彼此间	60	-12.0649624601
无害	60	-12.0649624601
纺织工业	60	-12.0649624601
戴维	60	-12.0649624601
老路	60	-12.0649624601
爆满	60	-12.0649624601
坏人	60	-12.0649624601
不结盟运动	60	-12.0649624601
监护	60	-12.0649624601
无罪	60	-12.0649624601
夸克	60	-12.0649624601
干干净净	60	-12.0649624601
石窟	60	-12.0649624601
抗御	60	-12.0649624601
浇水	60	-12.0649624601
嫖	60	-12.0649624601
郊外	60	-12.0649624601
常熟	60	-12.0649624601
法律效力	60	-12.0649624601
华山	60	-12.0649624601
洪波	60	-12.0649624601
洪流	60	-12.0649624601
晕	60	-12.0649624601
臭氧层	60	-12.0649624601
儒家	60	-12.0649624601
拜会	60	-12.0649624601
昂首	60	-12.0649624601
放大	60	-12.0649624601
芒果	60	-12.0649624601
接壤	60	-12.0649624601
放任	60	-12.0649624601
法权	60	-12.0649624601
搅	60	-12.0649624601
嚣张	60	-12.0649624601
追溯	60	-12.0649624601
会期	60	-12.0649624601
欠佳	60	-12.0649624601
展销会	60	-12.0649624601
苛刻	60	-12.0649624601
偷偷	60	-12.0649624601
去向	60	-12.0649624601
扫雷	60	-12.0649624601
抽签	60	-12.0649624601
头角	60	-12.0649624601
存储	60	-12.0649624601
低档	60	-12.0649624601
消费税	59	-12.4309612788
水费	59	-12.4309612788
大功	59	-12.4309612788
大寨	59	-12.4309612788
纵火	59	-12.4309612788
大忙	59	-12.4309612788
大戏	59	-12.4309612788
额外	59	-12.4309612788
不配	59	-12.4309612788
农业机械	59	-12.4309612788
一连串	59	-12.4309612788
疮	59	-12.4309612788
大石	59	-12.4309612788
音符	59	-12.4309612788
乍得	59	-12.4309612788
史书	59	-12.4309612788
这般	59	-12.4309612788
称呼	59	-12.4309612788
第一流	59	-12.4309612788
底子	59	-12.4309612788
谦虚谨慎	59	-12.4309612788
评判	59	-12.4309612788
委派	59	-12.4309612788
德州	59	-12.4309612788
震中	59	-12.4309612788
平均气温	59	-12.4309612788
性别	59	-12.4309612788
军事家	59	-12.4309612788
非议	59	-12.4309612788
序言	59	-12.4309612788
国民收入	59	-12.4309612788
绵延	59	-12.4309612788
合金	59	-12.4309612788
少先队	59	-12.4309612788
万万	59	-12.4309612788
毡	59	-12.4309612788
篆刻	59	-12.4309612788
人民武装	59	-12.4309612788
科目	59	-12.4309612788
倾销	59	-12.4309612788
微米	59	-12.4309612788
丰台	59	-12.4309612788
提要	59	-12.4309612788
公司法	59	-12.4309612788
瑶族	59	-12.4309612788
专制	59	-12.4309612788
呼应	59	-12.4309612788
景山	59	-12.4309612788
道义	59	-12.4309612788
秘诀	59	-12.4309612788
港务局	59	-12.4309612788
共生	59	-12.4309612788
小轿车	59	-12.4309612788
志毅	59	-12.4309612788
室外	59	-12.4309612788
坚韧不拔	59	-12.4309612788
小农	59	-12.4309612788
战备	59	-12.4309612788
调停	59	-12.4309612788
口气	59	-12.4309612788
文科	59	-12.4309612788
头目	59	-12.4309612788
博茨瓦纳	59	-12.4309612788
西装	59	-12.4309612788
战前	59	-12.4309612788
古建筑	59	-12.4309612788
例证	59	-12.4309612788
获准	59	-12.4309612788
葬礼	59	-12.4309612788
牵线	59	-12.4309612788
入冬	59	-12.4309612788
游艺	59	-12.4309612788
功劳	59	-12.4309612788
探明	59	-12.4309612788
一并	59	-12.4309612788
除外	59	-12.4309612788
茶话会	59	-12.4309612788
落榜	59	-12.4309612788
夺走	59	-12.4309612788
山脉	59	-12.4309612788
包裹	59	-12.4309612788
世界文化	59	-12.4309612788
马丁	59	-12.4309612788
青松	59	-12.4309612788
热泪盈眶	59	-12.4309612788
接踵	59	-12.4309612788
赃物	59	-12.4309612788
渊博	59	-12.4309612788
纪念日	59	-12.4309612788
胡子	59	-12.4309612788
花儿	59	-12.4309612788
返乡	59	-12.4309612788
断裂	59	-12.4309612788
水彩画	59	-12.4309612788
趴	59	-12.4309612788
本队	59	-12.4309612788
元素	59	-12.4309612788
早点	59	-12.4309612788
招考	59	-12.4309612788
营业部	59	-12.4309612788
器件	59	-12.4309612788
艳丽	59	-12.4309612788
汉文	59	-12.4309612788
民团	59	-12.4309612788
翰	59	-12.4309612788
洋货	59	-12.4309612788
不锈钢	59	-12.4309612788
客流量	59	-12.4309612788
过渡时期	59	-12.4309612788
一天天	59	-12.4309612788
信服	59	-12.4309612788
新龙	59	-12.4309612788
定时	59	-12.4309612788
演奏家	59	-12.4309612788
痛心	59	-12.4309612788
偷盗	59	-12.4309612788
会理	59	-12.4309612788
倒下	59	-12.4309612788
电源	59	-12.4309612788
儿童节	59	-12.4309612788
新天	59	-12.4309612788
掉以轻心	59	-12.4309612788
涉足	59	-12.4309612788
医术	58	-12.4420012538
工具书	58	-12.4420012538
胜任	58	-12.4420012538
外宾	58	-12.4420012538
卢布	58	-12.4420012538
纸张	58	-12.4420012538
顷	58	-12.4420012538
晶莹	58	-12.4420012538
幸存	58	-12.4420012538
差额	58	-12.4420012538
密云	58	-12.4420012538
看台	58	-12.4420012538
复旦大学	58	-12.4420012538
多半	58	-12.4420012538
胳膊	58	-12.4420012538
现成	58	-12.4420012538
后半	58	-12.4420012538
安全局	58	-12.4420012538
代号	58	-12.4420012538
加拉加斯	58	-12.4420012538
树苗	58	-12.4420012538
多余	58	-12.4420012538
先天	58	-12.4420012538
合办	58	-12.4420012538
门槛	58	-12.4420012538
离子	58	-12.4420012538
电话线	58	-12.4420012538
蛋糕	58	-12.4420012538
贝多芬	58	-12.4420012538
享乐	58	-12.4420012538
孝敬	58	-12.4420012538
推诿	58	-12.4420012538
发愁	58	-12.4420012538
故土	58	-12.4420012538
反面	58	-12.4420012538
荐	58	-12.4420012538
朝夕	58	-12.4420012538
殖民地	58	-12.4420012538
拴	58	-12.4420012538
抖	58	-12.4420012538
实况	58	-12.4420012538
点名	58	-12.4420012538
恐惧	58	-12.4420012538
清香	58	-12.4420012538
跑出	58	-12.4420012538
温柔	58	-12.4420012538
自始至终	58	-12.4420012538
登机	58	-12.4420012538
流逝	58	-12.4420012538
维维	58	-12.4420012538
索尼	58	-12.4420012538
相得益彰	58	-12.4420012538
基数	58	-12.4420012538
跨过	58	-12.4420012538
牛仔	58	-12.4420012538
内向	58	-12.4420012538
警戒	58	-12.4420012538
欢声	58	-12.4420012538
应考	58	-12.4420012538
大路	58	-12.4420012538
开赴	58	-12.4420012538
积水	58	-12.4420012538
献花	58	-12.4420012538
致命	58	-12.4420012538
安静	58	-12.4420012538
媲美	58	-12.4420012538
养生	58	-12.4420012538
企业投资	58	-12.4420012538
老大难	58	-12.4420012538
咸阳	58	-12.4420012538
出世	58	-12.4420012538
摇头	58	-12.4420012538
头版	58	-12.4420012538
工业基础	58	-12.4420012538
景气	58	-12.4420012538
晚稻	58	-12.4420012538
着陆	58	-12.4420012538
教师节	58	-12.4420012538
平息	58	-12.4420012538
阶级斗争	58	-12.4420012538
从头	58	-12.4420012538
入场	58	-12.4420012538
越南人	58	-12.4420012538
亲王	58	-12.4420012538
回潮	58	-12.4420012538
奋不顾身	58	-12.4420012538
不好意思	58	-12.4420012538
预约	58	-12.4420012538
外流	58	-12.4420012538
羊城	58	-12.4420012538
插手	58	-12.4420012538
哈桑	58	-12.4420012538
挫败	58	-12.4420012538
敬仰	58	-12.4420012538
肌肉	58	-12.4420012538
栈	58	-12.4420012538
副作用	58	-12.4420012538
对山	58	-12.4420012538
手下	58	-12.4420012538
缔约国	58	-12.4420012538
笛	58	-12.4420012538
背道而驰	58	-12.4420012538
鼓起	58	-12.4420012538
娴熟	58	-12.4420012538
大拇指	58	-12.4420012538
淡泊	58	-12.4420012538
照相	58	-12.4420012538
分队	58	-12.4420012538
四起	58	-12.4420012538
克尔	58	-12.4420012538
逼真	58	-12.4420012538
金子	58	-12.4420012538
菜市场	58	-12.4420012538
奇妙	58	-12.4420012538
奇异	58	-12.4420012538
听听	58	-12.4420012538
腊	58	-12.4420012538
首映	58	-12.4420012538
步步	58	-12.4420012538
二十一条	58	-12.4420012538
破裂	58	-12.4420012538
争先恐后	58	-12.4420012538
立意	58	-12.4420012538
低头	58	-12.4420012538
跳起	58	-12.4420012538
那边	58	-12.4420012538
票面	58	-12.4420012538
动物园	58	-12.4420012538
排水	58	-12.4420012538
人世	58	-12.4420012538
浓重	58	-12.4420012538
防水	58	-12.4420012538
装潢	58	-12.4420012538
专科学校	58	-12.4420012538
不可或缺	58	-12.4420012538
约束力	58	-12.4420012538
美誉	58	-12.4420012538
住所	58	-12.4420012538
典籍	57	-12.2370542378
南开大学	57	-12.2370542378
工业大学	57	-12.2370542378
冰岛	57	-12.2370542378
平平	57	-12.2370542378
冷漠	57	-12.2370542378
白发	57	-12.2370542378
后生	57	-12.2370542378
天工	57	-12.2370542378
斯特拉	57	-12.2370542378
忠禹	57	-12.2370542378
笔记本	57	-12.2370542378
多分	57	-12.2370542378
保养	57	-12.2370542378
闪耀	57	-12.2370542378
形而上学	57	-12.2370542378
闪闪	57	-12.2370542378
向下	57	-12.2370542378
上风	57	-12.2370542378
商品流通	57	-12.2370542378
料到	57	-12.2370542378
撒哈拉	57	-12.2370542378
碑林	57	-12.2370542378
罐头	57	-12.2370542378
确切	57	-12.2370542378
兵马	57	-12.2370542378
请示	57	-12.2370542378
清明	57	-12.2370542378
玩耍	57	-12.2370542378
驳回	57	-12.2370542378
兜售	57	-12.2370542378
步枪	57	-12.2370542378
春意	57	-12.2370542378
鏖战	57	-12.2370542378
他乡	57	-12.2370542378
标记	57	-12.2370542378
着火	57	-12.2370542378
发酵	57	-12.2370542378
瓦解	57	-12.2370542378
称霸	57	-12.2370542378
迪斯科	57	-12.2370542378
卡里莫夫	57	-12.2370542378
内科	57	-12.2370542378
兵变	57	-12.2370542378
勾勒	57	-12.2370542378
可靠性	57	-12.2370542378
链条	57	-12.2370542378
埋怨	57	-12.2370542378
露宿	57	-12.2370542378
发誓	57	-12.2370542378
野外	57	-12.2370542378
私下	57	-12.2370542378
理直气壮	57	-12.2370542378
白菜	57	-12.2370542378
行医	57	-12.2370542378
经济部长	57	-12.2370542378
笑话	57	-12.2370542378
废弃物	57	-12.2370542378
剿	57	-12.2370542378
可疑	57	-12.2370542378
肌	57	-12.2370542378
义无反顾	57	-12.2370542378
布达拉宫	57	-12.2370542378
贪图	57	-12.2370542378
愈加	57	-12.2370542378
身躯	57	-12.2370542378
月球	57	-12.2370542378
结业	57	-12.2370542378
体积	57	-12.2370542378
办到	57	-12.2370542378
浓烈	57	-12.2370542378
一大片	57	-12.2370542378
花木	57	-12.2370542378
零售商	57	-12.2370542378
惩	57	-12.2370542378
指挥员	57	-12.2370542378
暴露出	57	-12.2370542378
民意测验	57	-12.2370542378
打球	57	-12.2370542378
逐月	57	-12.2370542378
转眼	57	-12.2370542378
参战	57	-12.2370542378
三结合	57	-12.2370542378
帝王	57	-12.2370542378
耍	57	-12.2370542378
作曲	57	-12.2370542378
唇	57	-12.2370542378
金边	57	-12.2370542378
怀柔	57	-12.2370542378
瀑	57	-12.2370542378
收藏家	57	-12.2370542378
铺路	57	-12.2370542378
理智	57	-12.2370542378
诗学	57	-12.2370542378
超级市场	57	-12.2370542378
基础理论	57	-12.2370542378
城墙	57	-12.2370542378
孵化	57	-12.2370542378
杨柳	57	-12.2370542378
总揽	57	-12.2370542378
鸣岐	57	-12.2370542378
交货	57	-12.2370542378
遥控	57	-12.2370542378
激动人心	57	-12.2370542378
温哥华	57	-12.2370542378
当之无愧	57	-12.2370542378
心血管	57	-12.2370542378
怀远	57	-12.2370542378
托运	57	-12.2370542378
复议	57	-12.2370542378
未成年	57	-12.2370542378
专案	57	-12.2370542378
大伙儿	57	-12.2370542378
顺手	57	-12.2370542378
年长	57	-12.2370542378
跳远	57	-12.2370542378
退换	57	-12.2370542378
排演	57	-12.2370542378
报废	57	-12.2370542378
附中	57	-12.2370542378
股份公司	57	-12.2370542378
悬崖	57	-12.2370542378
堆积	57	-12.2370542378
面值	57	-12.2370542378
掘	56	-12.2947267256
密封	56	-12.2947267256
尚存	56	-12.2947267256
大伯	56	-12.2947267256
博览	56	-12.2947267256
发展不平衡	56	-12.2947267256
深秋	56	-12.2947267256
施用	56	-12.2947267256
合法权利	56	-12.2947267256
空洞	56	-12.2947267256
伊斯兰教	56	-12.2947267256
山海关	56	-12.2947267256
不问	56	-12.2947267256
深渊	56	-12.2947267256
白族	56	-12.2947267256
开朗	56	-12.2947267256
狭隘	56	-12.2947267256
当官	56	-12.2947267256
平整	56	-12.2947267256
脸色	56	-12.2947267256
上首	56	-12.2947267256
石块	56	-12.2947267256
苍白	56	-12.2947267256
中土	56	-12.2947267256
波斯	56	-12.2947267256
篡改	56	-12.2947267256
主要矛盾	56	-12.2947267256
栗	56	-12.2947267256
甘蔗	56	-12.2947267256
恳	56	-12.2947267256
种花	56	-12.2947267256
事务性	56	-12.2947267256
碟	56	-12.2947267256
田里	56	-12.2947267256
粮食作物	56	-12.2947267256
魄力	56	-12.2947267256
侵入	56	-12.2947267256
旋风	56	-12.2947267256
希克马蒂亚尔	56	-12.2947267256
谋生	56	-12.2947267256
纯净	56	-12.2947267256
王储	56	-12.2947267256
特质	56	-12.2947267256
方法论	56	-12.2947267256
虔诚	56	-12.2947267256
流转	56	-12.2947267256
主犯	56	-12.2947267256
流动人员	56	-12.2947267256
叹息	56	-12.2947267256
郁金香	56	-12.2947267256
熟人	56	-12.2947267256
查验	56	-12.2947267256
小儿	56	-12.2947267256
顾及	56	-12.2947267256
战地	56	-12.2947267256
初一	56	-12.2947267256
荒芜	56	-12.2947267256
淤积	56	-12.2947267256
不单	56	-12.2947267256
对岸	56	-12.2947267256
炫耀	56	-12.2947267256
小水	56	-12.2947267256
安顺	56	-12.2947267256
粗糙	56	-12.2947267256
谦虚	56	-12.2947267256
咬牙	56	-12.2947267256
检讨	56	-12.2947267256
畜产品	56	-12.2947267256
稽	56	-12.2947267256
牵涉	56	-12.2947267256
小生产	56	-12.2947267256
世界市场	56	-12.2947267256
马拉松	56	-12.2947267256
反正	56	-12.2947267256
拳击	56	-12.2947267256
莫过于	56	-12.2947267256
价值规律	56	-12.2947267256
取长补短	56	-12.2947267256
躲避	56	-12.2947267256
延误	56	-12.2947267256
获益	56	-12.2947267256
粮仓	56	-12.2947267256
格式	56	-12.2947267256
心想	56	-12.2947267256
副总裁	56	-12.2947267256
动听	56	-12.2947267256
生财	56	-12.2947267256
草木	56	-12.2947267256
兴高采烈	56	-12.2947267256
寒冬	56	-12.2947267256
娘家	56	-12.2947267256
讨价还价	56	-12.2947267256
演化	56	-12.2947267256
沉淀	56	-12.2947267256
辍	56	-12.2947267256
迷失	56	-12.2947267256
比比皆是	56	-12.2947267256
芝麻	56	-12.2947267256
被困	56	-12.2947267256
马虎	56	-12.2947267256
克制	56	-12.2947267256
六十四	56	-12.2947267256
柴达木	56	-12.2947267256
修缮	56	-12.2947267256
救护车	56	-12.2947267256
丧葬	56	-12.2947267256
做梦	56	-12.2947267256
棍	56	-12.2947267256
吸引人	56	-12.2947267256
刮目相看	56	-12.2947267256
藻	56	-12.2947267256
崩溃	56	-12.2947267256
酣	56	-12.2947267256
吞吐量	56	-12.2947267256
金黄	56	-12.2947267256
酿酒	56	-12.2947267256
追随	55	-12.6494080069
主动向	55	-12.6494080069
咽喉	55	-12.6494080069
自尊心	55	-12.6494080069
研究者	55	-12.6494080069
这时候	55	-12.6494080069
煤层	55	-12.6494080069
燎原	55	-12.6494080069
天平	55	-12.6494080069
小队	55	-12.6494080069
毫	55	-12.6494080069
隽	55	-12.6494080069
东北军	55	-12.6494080069
世俗	55	-12.6494080069
台前	55	-12.6494080069
纤	55	-12.6494080069
创新精神	55	-12.6494080069
霉	55	-12.6494080069
大纲	55	-12.6494080069
大经	55	-12.6494080069
昏迷	55	-12.6494080069
夜以继日	55	-12.6494080069
方略	55	-12.6494080069
恶性循环	55	-12.6494080069
再见	55	-12.6494080069
梅兰芳	55	-12.6494080069
哦	55	-12.6494080069
火焰	55	-12.6494080069
警车	55	-12.6494080069
变换	55	-12.6494080069
生成	55	-12.6494080069
广告公司	55	-12.6494080069
行行	55	-12.6494080069
德高望重	55	-12.6494080069
班级	55	-12.6494080069
狩猎	55	-12.6494080069
京都	55	-12.6494080069
有心人	55	-12.6494080069
房地产业	55	-12.6494080069
不至于	55	-12.6494080069
皮棉	55	-12.6494080069
世纪末	55	-12.6494080069
悠	55	-12.6494080069
充沛	55	-12.6494080069
主干	55	-12.6494080069
大好事	55	-12.6494080069
法律顾问	55	-12.6494080069
冤	55	-12.6494080069
照耀	55	-12.6494080069
写实	55	-12.6494080069
梦幻	55	-12.6494080069
中国工人	55	-12.6494080069
戎	55	-12.6494080069
提及	55	-12.6494080069
破损	55	-12.6494080069
违约	55	-12.6494080069
圣火	55	-12.6494080069
精神病	55	-12.6494080069
房产	55	-12.6494080069
群策群力	55	-12.6494080069
救命	55	-12.6494080069
口中	55	-12.6494080069
预订	55	-12.6494080069
不渝	55	-12.6494080069
真谛	55	-12.6494080069
国度	55	-12.6494080069
民族英雄	55	-12.6494080069
风尘仆仆	55	-12.6494080069
折腾	55	-12.6494080069
应用研究	55	-12.6494080069
联姻	55	-12.6494080069
文学家	55	-12.6494080069
情意	55	-12.6494080069
可亲	55	-12.6494080069
统计表	55	-12.6494080069
潮湿	55	-12.6494080069
邮报	55	-12.6494080069
缀	55	-12.6494080069
盐业	55	-12.6494080069
储粮	55	-12.6494080069
声名	55	-12.6494080069
头疼	55	-12.6494080069
突飞猛进	55	-12.6494080069
守门员	55	-12.6494080069
辩	55	-12.6494080069
邮寄	55	-12.6494080069
无知	55	-12.6494080069
贸易公司	55	-12.6494080069
千斤	55	-12.6494080069
废气	55	-12.6494080069
骑兵	55	-12.6494080069
法兰克福	55	-12.6494080069
潜逃	55	-12.6494080069
衰老	55	-12.6494080069
壮族	55	-12.6494080069
晚宴	55	-12.6494080069
倚	55	-12.6494080069
富翁	55	-12.6494080069
不可思议	55	-12.6494080069
苗头	55	-12.6494080069
分发	55	-12.6494080069
高位	55	-12.6494080069
宜兴	55	-12.6494080069
李白	55	-12.6494080069
情理	55	-12.6494080069
炮制	55	-12.6494080069
挥毫	55	-12.6494080069
歉	55	-12.6494080069
聚焦	55	-12.6494080069
爱国者	55	-12.6494080069
航程	55	-12.6494080069
锄	55	-12.6494080069
手头	55	-12.6494080069
格林	55	-12.6494080069
洪森	55	-12.6494080069
淡漠	55	-12.6494080069
热线电话	55	-12.6494080069
水工	55	-12.6494080069
苏格兰	55	-12.6494080069
样机	55	-12.6494080069
干流	55	-12.6494080069
高贵	55	-12.6494080069
卧铺	55	-12.6494080069
抠	55	-12.6494080069
干粮	55	-12.6494080069
限定	55	-12.6494080069
遗愿	55	-12.6494080069
汉学	55	-12.6494080069
水池	55	-12.6494080069
左派	55	-12.6494080069
苏木	55	-12.6494080069
汽车站	55	-12.6494080069
荡漾	55	-12.6494080069
名下	55	-12.6494080069
年限	55	-12.6494080069
悬浮	55	-12.6494080069
小商品	55	-12.6494080069
相符	55	-12.6494080069
新娘	55	-12.6494080069
马兰	55	-12.6494080069
众议员	55	-12.6494080069
胡志明市	55	-12.6494080069
结实	55	-12.6494080069
估量	55	-12.6494080069
柏油路	55	-12.6494080069
迎宾	55	-12.6494080069
堆放	55	-12.6494080069
方兴未艾	55	-12.6494080069
翻山越岭	55	-12.6494080069
飞船	55	-12.6494080069
远程	55	-12.6494080069
戏剧性	55	-12.6494080069
错过	54	-12.3077295949
起跑	54	-12.3077295949
错落	54	-12.3077295949
正点	54	-12.3077295949
凳	54	-12.3077295949
明快	54	-12.3077295949
颠覆	54	-12.3077295949
真空	54	-12.3077295949
淋漓尽致	54	-12.3077295949
商务部	54	-12.3077295949
炮台	54	-12.3077295949
取材	54	-12.3077295949
发售	54	-12.3077295949
欧共体	54	-12.3077295949
刷	54	-12.3077295949
大气污染	54	-12.3077295949
震慑	54	-12.3077295949
先前	54	-12.3077295949
提法	54	-12.3077295949
巨著	54	-12.3077295949
山洪	54	-12.3077295949
波涛	54	-12.3077295949
下场	54	-12.3077295949
轮换	54	-12.3077295949
国务部长	54	-12.3077295949
豹	54	-12.3077295949
发作	54	-12.3077295949
侵袭	54	-12.3077295949
争夺战	54	-12.3077295949
要领	54	-12.3077295949
尔雅	54	-12.3077295949
镶	54	-12.3077295949
韩国人	54	-12.3077295949
搜寻	54	-12.3077295949
总领事馆	54	-12.3077295949
产后	54	-12.3077295949
精神世界	54	-12.3077295949
事儿	54	-12.3077295949
清河	54	-12.3077295949
换文	54	-12.3077295949
国庆节	54	-12.3077295949
汇编	54	-12.3077295949
